PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,CHEM_LAB_SAMPLE_ID,CHEM_SAMPLE_ID,WCHL_LAB_SAMPLE_ID,WCHL_SAMPLE_ID,LAB,MATRIX,SAM_CODE,CHEM_DATE_RECEIVED,AMMONIA_N_BATCH_ID,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_DILUTION_FACTOR,AMMONIA_N_HOLDING_TIME,AMMONIA_N_MDL,AMMONIA_N_NARS_FLAG,AMMONIA_N_QA_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,AMMONIA_N_UNITS,ANC_BATCH_ID,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_MDL,ANC_NARS_FLAG,ANC_QA_FLAG,ANC_RESULT,ANC_RL,ANC_UNITS,CALCIUM_BATCH_ID,CALCIUM_DATE_ANALYZED,CALCIUM_DILUTION_FACTOR,CALCIUM_HOLDING_TIME,CALCIUM_MDL,CALCIUM_NARS_FLAG,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CALCIUM_UNITS,CHLORIDE_BATCH_ID,CHLORIDE_DATE_ANALYZED,CHLORIDE_DILUTION_FACTOR,CHLORIDE_HOLDING_TIME,CHLORIDE_MDL,CHLORIDE_NARS_FLAG,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,CHLORIDE_UNITS,COLOR_BATCH_ID,COLOR_DATE_ANALYZED,COLOR_DILUTION_FACTOR,COLOR_HOLDING_TIME,COLOR_MDL,COLOR_NARS_FLAG,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COLOR_UNITS,COND_BATCH_ID,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_MDL,COND_NARS_FLAG,COND_QA_FLAG,COND_RESULT,COND_RL,COND_UNITS,DOC_BATCH_ID,DOC_DATE_ANALYZED,DOC_DILUTION_FACTOR,DOC_HOLDING_TIME,DOC_MDL,DOC_NARS_COMMENT,DOC_NARS_FLAG,DOC_QA_FLAG,DOC_RESULT,DOC_RL,DOC_UNITS,MAGNESIUM_BATCH_ID,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_DILUTION_FACTOR,MAGNESIUM_HOLDING_TIME,MAGNESIUM_MDL,MAGNESIUM_NARS_FLAG,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,MAGNESIUM_UNITS,NITRATE_N_BATCH_ID,NITRATE_N_DATE_ANALYZED,NITRATE_N_DILUTION_FACTOR,NITRATE_N_HOLDING_TIME,NITRATE_N_MDL,NITRATE_N_NARS_FLAG,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_N_UNITS,NITRATE_NITRITE_N_BATCH_ID,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_UNITS,NITRITE_N_BATCH_ID,NITRITE_N_DATE_ANALYZED,NITRITE_N_DILUTION_FACTOR,NITRITE_N_HOLDING_TIME,NITRITE_N_MDL,NITRITE_N_NARS_FLAG,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NITRITE_N_UNITS,NTL_BATCH_ID,NTL_DATE_ANALYZED,NTL_DILUTION_FACTOR,NTL_HOLDING_TIME,NTL_MDL,NTL_NARS_FLAG,NTL_QA_FLAG,NTL_RESULT,NTL_RL,NTL_UNITS,PH_BATCH_ID,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_NARS_FLAG,PH_QA_FLAG,PH_RESULT,PH_UNITS,POTASSIUM_BATCH_ID,POTASSIUM_DATE_ANALYZED,POTASSIUM_DILUTION_FACTOR,POTASSIUM_HOLDING_TIME,POTASSIUM_MDL,POTASSIUM_NARS_FLAG,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,POTASSIUM_UNITS,PTL_BATCH_ID,PTL_DATE_ANALYZED,PTL_DILUTION_FACTOR,PTL_HOLDING_TIME,PTL_MDL,PTL_NARS_FLAG,PTL_QA_FLAG,PTL_RESULT,PTL_RL,PTL_UNITS,SILICA_BATCH_ID,SILICA_DATE_ANALYZED,SILICA_DILUTION_FACTOR,SILICA_HOLDING_TIME,SILICA_MDL,SILICA_NARS_FLAG,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SILICA_UNITS,SODIUM_BATCH_ID,SODIUM_DATE_ANALYZED,SODIUM_DILUTION_FACTOR,SODIUM_HOLDING_TIME,SODIUM_MDL,SODIUM_NARS_FLAG,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SODIUM_UNITS,SULFATE_BATCH_ID,SULFATE_DATE_ANALYZED,SULFATE_DILUTION_FACTOR,SULFATE_HOLDING_TIME,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,SULFATE_UNITS,TSS_BATCH_ID,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_MDL,TSS_NARS_FLAG,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TSS_UNITS,TURB_BATCH_ID,TURB_DATE_ANALYZED,TURB_DILUTION_FACTOR,TURB_HOLDING_TIME,TURB_MDL,TURB_NARS_FLAG,TURB_QA_FLAG,TURB_RESULT,TURB_RL,TURB_UNITS,WCHL_DATE_RECEIVED,CHLA_BATCH_ID,CHLA_DATE_ANALYZED,CHLA_DILUTION_FACTOR,CHLA_EXTRACT,CHLA_EXTRACT_UNITS,CHLA_HOLDING_TIME,CHLA_MDL,CHLA_NARS_FLAG,CHLA_QA_FLAG,CHLA_RESULT,CHLA_RL,CHLA_UNITS,CHLA_VOLUME_ADJUST,CHLA_VOLUME_FILTERED,WCHL_BATCH_ID,WCHL_NARS_FLAG,WCHL_SHIP_FLAG
6/1/2026,2023937,NRS_MT-10619,NRS23_MT_10126,MT,1,8/8/2024,2410732,279780,2410732,279781,PESD-AL,WATER,REGULAR,8/10/2024,240814.1,8/14/2024,1,6,0.002,ND,ND,,0.004,mg N/L,240810.1,8/10/2024,2,,,,218,,uEq/L,240927.1,9/27/2024,1,50,0.01,,,2.17,0.05,mg/L,240812.1,8/12/2024,1,4,0.001,,,0.12,0.05,mg/L,240810.1,8/10/2024,1,2,,,,2,,APHA PT-CO,240810.1,8/10/2024,2,,,,23.3,2,uS/cm at 25 C,240821.1,8/21/2024,1,13,0.08,,,,0.57,0.2,mg/L,240927.1,9/27/2024,1,50,0.002,,,0.57,0.02,mg/L,240812.1,8/12/2024,1,4,2.00E-04,L,L,0.002,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,4,1.00E-04,ND,ND,,0.02,mg N/L,240813.1,8/13/2024,1,5,0.002,,,0.08,0.02,mg/L,240810.1,8/10/2024,2,,,7.25,Std. units,240927.1,9/27/2024,1,50,0.01,,,0.34,0.1,mg/L,240813.1,8/13/2024,1,5,0.2,,,28.4,4,ug/L,240821.1,8/21/2024,5,13,0.02,,,12.7,0.25,mg/L,240927.1,9/27/2024,1,50,0.005,,,1.68,0.1,mg/L,240812.1,8/12/2024,1,4,0.001,,,0.49,0.05,mg/L,240814.1,8/14/2024,6,,,,8.6,2,mg/L,240810.1,8/10/2024,1,2,,L,L,0.6,2,NTU,8/10/2024,240813.1,8/13/2024,1,22.4,ug/L,5,0,,,0.448,1,ug/L,,2000,,,
6/1/2026,2023938,NRS_MO-10199,NRS23_MO_10040,MO,1,8/9/2024,2410730,279840,2410730,279841,PESD-AL,WATER,REGULAR,8/10/2024,240814.1,8/14/2024,1,5,0.002,,,0.014,0.004,mg N/L,240810.1,8/10/2024,1,,,,2490,,uEq/L,240927.1,9/27/2024,1,49,0.01,,,44.2,0.05,mg/L,240812.1,8/12/2024,1,3,0.001,,,9.46,0.05,mg/L,240810.1,8/10/2024,1,1,,,,2,,APHA PT-CO,240810.1,8/10/2024,1,,,,329,2,uS/cm at 25 C,240821.1,8/21/2024,1,12,0.08,,,,4.15,0.2,mg/L,240927.1,9/27/2024,1,49,0.002,,,7.32,0.02,mg/L,240812.1,8/12/2024,1,3,2.00E-04,,,0.217,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,3,1.00E-04,L,L,0.001,0.02,mg N/L,240813.1,8/13/2024,1,4,0.002,,,0.72,0.02,mg/L,240810.1,8/10/2024,1,,,8.21,Std. units,240927.1,9/27/2024,1,49,0.01,,,3.7,0.1,mg/L,240813.1,8/13/2024,1,4,0.2,,,120,4,ug/L,240821.1,8/21/2024,1,12,0.004,,,6.6,0.05,mg/L,240927.1,9/27/2024,1,49,0.005,,,10.5,0.1,mg/L,240812.1,8/12/2024,1,3,0.001,,,21.9,0.05,mg/L,240814.1,8/14/2024,5,,,,25.8,2,mg/L,240810.1,8/10/2024,1,1,,,,40.8,2,NTU,8/10/2024,240812.1,8/12/2024,1,88.7,ug/L,3,0,,,14.2,1,ug/L,,250,,,
6/1/2026,2023939,NRS_ME-10322,NRS23_ME_10011,ME,2,8/11/2024,2410745,263240,2410745,263241,PESD-AL,WATER,REGULAR,8/13/2024,240814.1,8/14/2024,1,3,0.002,,,0.008,0.004,mg N/L,240813.1,8/13/2024,2,,,,198,,uEq/L,240928.1,9/28/2024,1,48,0.01,,,3.67,0.05,mg/L,240816.1,8/16/2024,1,5,0.001,,,8.15,0.05,mg/L,240813.1,8/13/2024,1,2,,,,16,,APHA PT-CO,240813.1,8/13/2024,2,,,,56.2,2,uS/cm at 25 C,240821.1,8/22/2024,1,11,0.08,,,,3.83,0.2,mg/L,240928.1,9/28/2024,1,48,0.002,,,0.82,0.02,mg/L,240816.1,8/16/2024,1,5,2.00E-04,L,L,0.002,0.02,mg N/L,,,,,,,,,,240816.1,8/16/2024,1,5,1.00E-04,ND,ND,,0.02,mg N/L,240820.1,8/20/2024,1,9,0.002,,,0.21,0.02,mg/L,240813.1,8/13/2024,2,,,7.13,Std. units,240928.1,9/28/2024,1,48,0.01,,,0.61,0.1,mg/L,240820.1,8/20/2024,1,9,0.2,,,9.9,4,ug/L,240821.1,8/21/2024,1,10,0.004,,,2.7,0.05,mg/L,240928.1,9/28/2024,1,48,0.005,,,5.75,0.1,mg/L,240816.1,8/16/2024,1,5,0.001,,,1.7,0.05,mg/L,240814.1,8/14/2024,3,,L,L,0.6,2,mg/L,240813.1,8/13/2024,1,2,,L,L,0.9,2,NTU,8/13/2024,240821.1,8/21/2024,1,34.3,ug/L,10,0,,,2.74,1,ug/L,,500,,,
6/1/2026,2023940,NRS_AL-10131,NRS23_AL_10035,AL,1,8/11/2024,2410744,273560,2410744,273561,PESD-AL,WATER,REGULAR,8/13/2024,240814.1,8/14/2024,1,3,0.002,,,0.009,0.004,mg N/L,240813.1,8/13/2024,2,,,,1130,,uEq/L,240928.1,9/28/2024,1,48,0.01,,,21.6,0.05,mg/L,240816.1,8/16/2024,1,5,0.001,,,3.72,0.05,mg/L,240813.1,8/13/2024,1,2,,,,14,,APHA PT-CO,240813.1,8/13/2024,2,,,,133,2,uS/cm at 25 C,240821.1,8/22/2024,1,11,0.08,,,,2.38,0.2,mg/L,240928.1,9/28/2024,1,48,0.002,,,1.62,0.02,mg/L,240816.1,8/16/2024,1,5,2.00E-04,,,0.227,0.02,mg N/L,,,,,,,,,,240816.1,8/16/2024,1,5,1.00E-04,L,L,0.002,0.02,mg N/L,240820.1,8/20/2024,1,9,0.002,,,0.4,0.02,mg/L,240813.1,8/13/2024,2,,,7.83,Std. units,240928.1,9/28/2024,1,48,0.01,,,1.09,0.1,mg/L,240820.1,8/20/2024,1,9,0.2,,,20.1,4,ug/L,240821.1,8/21/2024,1,10,0.004,,,7.8,0.05,mg/L,240928.1,9/28/2024,1,48,0.005,,,2,0.1,mg/L,240816.1,8/16/2024,1,5,0.001,,,1.61,0.05,mg/L,240814.1,8/14/2024,3,,,,2,2,mg/L,240813.1,8/13/2024,1,2,,,,2.8,2,NTU,8/13/2024,240821.1,8/21/2024,1,75,ug/L,10,0,,,2.14,1,ug/L,,1400,,,
6/1/2026,2023941,NRS_AL-10107,NRS23_AL_10013,AL,1,8/11/2024,2410742,283580,2410742,283581,PESD-AL,WATER,REGULAR,8/13/2024,240814.1,8/14/2024,1,3,0.002,,,0.015,0.004,mg N/L,240813.1,8/13/2024,2,,,,785,,uEq/L,240928.1,9/28/2024,1,48,0.01,,,14.6,0.05,mg/L,240816.1,8/16/2024,1,5,0.001,,,3.29,0.05,mg/L,240813.1,8/13/2024,1,2,,,,19,,APHA PT-CO,240813.1,8/13/2024,2,,,,99.7,2,uS/cm at 25 C,240821.1,8/22/2024,1,11,0.08,,,,4.04,0.2,mg/L,240928.1,9/28/2024,1,48,0.002,,,1.46,0.02,mg/L,240816.1,8/16/2024,1,5,2.00E-04,,,0.175,0.02,mg N/L,,,,,,,,,,240816.1,8/16/2024,1,5,1.00E-04,L,L,0.002,0.02,mg N/L,240820.1,8/20/2024,1,9,0.002,,,0.43,0.02,mg/L,240813.1,8/13/2024,2,,,7.4,Std. units,240928.1,9/28/2024,1,48,0.01,,,1.06,0.1,mg/L,240820.1,8/20/2024,1,9,0.2,,,29.7,4,ug/L,240821.1,8/21/2024,1,10,0.004,,,9.8,0.05,mg/L,240928.1,9/28/2024,1,48,0.005,,,2.4,0.1,mg/L,240816.1,8/16/2024,1,5,0.001,,,2.63,0.05,mg/L,240814.1,8/14/2024,3,,,,8.4,2,mg/L,240813.1,8/13/2024,1,2,,,,9.2,2,NTU,8/13/2024,240821.1,8/21/2024,1,49.2,ug/L,10,0,,,5.62,1,ug/L,,350,,,
6/1/2026,2023942,NRS_MT-10637,NRS23_MT_10162,MT,1,8/11/2024,2410748,291780,2410748,291781,PESD-AL,WATER,REGULAR,8/13/2024,240814.1,8/14/2024,1,3,0.002,,L,0.004,0.004,mg N/L,240813.1,8/13/2024,2,,,,628,,uEq/L,240928.1,9/28/2024,1,48,0.01,,,8.82,0.05,mg/L,240816.1,8/16/2024,1,5,0.001,,,0.07,0.05,mg/L,240813.1,8/13/2024,1,2,,,,10,,APHA PT-CO,240813.1,8/13/2024,2,,,,69,2,uS/cm at 25 C,240821.1,8/22/2024,1,11,0.08,,,,0.62,0.2,mg/L,240928.1,9/28/2024,1,48,0.002,,,2.64,0.02,mg/L,240816.1,8/16/2024,1,5,2.00E-04,,,0.102,0.02,mg N/L,,,,,,,,,,240816.1,8/16/2024,1,5,1.00E-04,L,L,0.001,0.02,mg N/L,240820.1,8/20/2024,1,9,0.002,,,0.14,0.02,mg/L,240813.1,8/13/2024,2,,,7.7,Std. units,240928.1,9/28/2024,1,48,0.01,,,0.67,0.1,mg/L,240820.1,8/20/2024,1,9,0.2,L,L,3.8,4,ug/L,240821.1,8/21/2024,1,10,0.004,,,4.1,0.05,mg/L,240928.1,9/28/2024,1,48,0.005,,,0.38,0.1,mg/L,240816.1,8/16/2024,1,5,0.001,,,1.79,0.05,mg/L,240814.1,8/14/2024,3,,ND,ND,,2,mg/L,240813.1,8/13/2024,1,2,,ND,ND,,2,NTU,8/13/2024,240821.1,8/21/2024,1,15.5,ug/L,10,0,,,0.31,1,ug/L,,2000,,,
6/1/2026,2023943,NRS_MO-10165,NRS23_MO_10063,MO,1,8/11/2024,2410740,292080,2410740,292081,PESD-AL,WATER,REGULAR,8/13/2024,240814.1,8/14/2024,1,3,0.002,,,0.01,0.004,mg N/L,240813.1,8/13/2024,2,,,,5340,,uEq/L,240927.1,9/27/2024,1,47,0.01,,,56,0.05,mg/L,240816.1,8/16/2024,2,5,0.002,,,3.06,0.1,mg/L,240813.1,8/13/2024,1,2,,,,7,,APHA PT-CO,240813.1,8/13/2024,2,,,,497,2,uS/cm at 25 C,240821.1,8/22/2024,1,11,0.08,,,,0.56,0.2,mg/L,240927.1,9/27/2024,1,47,0.002,,,32.4,0.02,mg/L,240816.1,8/16/2024,2,5,4.00E-04,,,0.353,0.04,mg N/L,,,,,,,,,,240816.1,8/16/2024,2,5,2.00E-04,L,L,0.002,0.04,mg N/L,240820.1,8/20/2024,1,9,0.002,,,0.46,0.02,mg/L,240813.1,8/13/2024,2,,,8.14,Std. units,240927.1,9/27/2024,1,47,0.01,,,1.73,0.1,mg/L,240820.1,8/20/2024,1,9,0.2,,,10.5,4,ug/L,240821.1,8/21/2024,1,10,0.004,,,9.1,0.05,mg/L,240927.1,9/27/2024,1,47,0.005,,,1.82,0.1,mg/L,240816.1,8/16/2024,2,5,0.002,,,4.22,0.1,mg/L,240814.1,8/14/2024,3,,L,L,1.3,2,mg/L,240813.1,8/13/2024,1,2,,L,L,0.3,2,NTU,8/13/2024,240821.1,8/21/2024,1,77.8,ug/L,10,0,,,1.56,1,ug/L,,2000,,,
6/1/2026,2023944,NRS_ME-10385,NRS23_ME_10081,ME,1,8/12/2024,2410739,293580,2410739,293581,PESD-AL,WATER,REGULAR,8/13/2024,240814.1,8/14/2024,1,2,0.002,,,0.026,0.004,mg N/L,250122.1,1/25/2025,166,,H,H,242,,uEq/L,240927.1,9/27/2024,1,46,0.01,,,3.34,0.05,mg/L,240816.1,8/16/2024,1,4,0.001,,,1.98,0.05,mg/L,240813.1,8/13/2024,5,1,,,,160,,APHA PT-CO,240813.1,8/13/2024,1,,,,34.1,2,uS/cm at 25 C,240821.1,8/21/2024,4,9,0.32,,,,21.4,0.8,mg/L,240927.1,9/27/2024,1,46,0.002,,,1.06,0.02,mg/L,240816.1,8/16/2024,1,4,2.00E-04,,,0.032,0.02,mg N/L,,,,,,,,,,240816.1,8/16/2024,1,4,1.00E-04,L,L,0.001,0.02,mg N/L,240820.1,8/20/2024,1,8,0.002,,,0.85,0.02,mg/L,240813.1,8/13/2024,1,,,6.23,Std. units,240927.1,9/27/2024,1,46,0.01,,,0.99,0.1,mg/L,240820.1,8/20/2024,1,8,0.2,,,47.4,4,ug/L,240821.1,8/21/2024,1,9,0.004,,,6.5,0.05,mg/L,240927.1,9/27/2024,1,46,0.005,,,2.11,0.1,mg/L,240816.1,8/16/2024,1,4,0.001,,,1.55,0.05,mg/L,240814.1,8/14/2024,2,,L,L,1.2,2,mg/L,240813.1,8/13/2024,1,1,,L,L,1.3,2,NTU,8/13/2024,240821.1,8/21/2024,1,27.9,ug/L,9,0,,,1.49,1,ug/L,,750,,,
6/1/2026,2023945,NRS_WI-10209,NRS23_WI_10029,WI,1,8/12/2024,2410741,281980,2410741,281981,PESD-AL,WATER,REGULAR,8/13/2024,240814.1,8/14/2024,1,2,0.002,,,0.02,0.004,mg N/L,240813.1,8/13/2024,1,,,,5050,,uEq/L,240928.1,9/28/2024,1,47,0.01,,,58.7,0.05,mg/L,240816.1,8/16/2024,5,4,0.005,,,42.7,0.25,mg/L,240813.1,8/13/2024,1,1,,,,31,,APHA PT-CO,240813.1,8/13/2024,1,,,,621,2,uS/cm at 25 C,240821.1,8/22/2024,1,10,0.08,,,,8.8,0.2,mg/L,240928.1,9/28/2024,1,47,0.002,,,33.1,0.02,mg/L,240816.1,8/16/2024,5,4,0.001,,,0.85,0.1,mg N/L,,,,,,,,,,240816.1,8/16/2024,5,4,5.00E-04,L,L,0.01,0.1,mg N/L,240820.1,8/20/2024,1,8,0.002,,,2.32,0.02,mg/L,240813.1,8/13/2024,1,,,8.33,Std. units,240928.1,9/28/2024,1,47,0.01,,,3.17,0.1,mg/L,240820.1,8/20/2024,1,8,0.2,,,248,4,ug/L,240821.1,8/21/2024,5,9,0.02,,,15.8,0.25,mg/L,240928.1,9/28/2024,1,47,0.005,,,22.2,0.1,mg/L,240816.1,8/16/2024,5,4,0.005,,,14.5,0.25,mg/L,240814.1,8/14/2024,2,,,,28.4,2,mg/L,240813.1,8/13/2024,1,1,,,,15,2,NTU,8/13/2024,240821.1,8/21/2024,1,478,ug/L,9,0,,,76.5,1,ug/L,,250,,,
6/1/2026,2023946,NRS_KS-10326,NRS23_KS_10026,KS,1,8/12/2024,2410751,279460,2410751,279461,PESD-AL,WATER,REGULAR,8/14/2024,240822.1,8/22/2024,1,10,0.002,,,0.013,0.004,mg N/L,240814.1,8/14/2024,2,,,,3600,,uEq/L,240928.1,9/28/2024,1,47,0.01,,,66,0.05,mg/L,240816.1,8/16/2024,2,4,0.002,,,9.12,0.1,mg/L,240814,8/14/2024,1,2,,,,11,,APHA PT-CO,240814.1,8/14/2024,2,,,,390,2,uS/cm at 25 C,240821.1,8/22/2024,1,10,0.08,,,,3.87,0.2,mg/L,240928.1,9/28/2024,1,47,0.002,,,6.35,0.02,mg/L,240816.1,8/16/2024,2,4,4.00E-04,L,L,0.011,0.04,mg N/L,,,,,,,,,,240816.1,8/16/2024,2,4,2.00E-04,ND,ND,,0.04,mg N/L,240820.1,8/20/2024,1,8,0.002,,,0.48,0.02,mg/L,240814.1,8/14/2024,2,,,7.95,Std. units,240928.1,9/28/2024,1,47,0.01,,,2.75,0.1,mg/L,240820.1,8/20/2024,1,8,0.2,,,85.6,4,ug/L,240821.1,8/21/2024,1,9,0.004,,,8.3,0.05,mg/L,240928.1,9/28/2024,1,47,0.005,,,6.89,0.1,mg/L,240816.1,8/16/2024,2,4,0.002,,,9.89,0.1,mg/L,240814.1,8/14/2024,2,,,,31.3,2,mg/L,240814.1,8/14/2024,1,2,,,,18,2,NTU,8/14/2024,240821.1,8/21/2024,1,89.3,ug/L,9,0,,,7.14,1,ug/L,,500,,,
6/1/2026,2023947,NRS_OK-10171,NRS23_OK_10012,OK,1,8/12/2024,,266820,,266821,ODEQ,WATER,REGULAR,8/15/2024,8/30/2024,8/30/2024,,18,0.1,,,0.1,0.1,mg N/L,8/16/2024,8/16/2024,4,,,,2390,20,uEq/L,9/5/2024,9/5/2024,,24,0.25,,,124,0.5,mg/L,8/16/2024,8/16/2024,,4,0.055,,,1010,3,mg/L,8/15/2024,8/15/2024,,3,2,H,,30,2,APHA PT-CO,8/16/2024,8/16/2024,4,2,,,4070,2,uS/cm at 25 C,9/5/2024,9/5/2024,,24,0.5,,,,2,0.5,mg/L,9/5/2024,9/5/2024,,24,0.06,,,51.3,0.5,mg/L,8/15/2024,8/15/2024,,3,0.05,H,,0.05,0.05,mg N/L,8/15/2024,8/15/2024,3,0.05,H,,0.05,0.05,,,,,,,,,,,,8/21/2024,8/21/2024,,9,,,,1.6,,mg/L,8/15/2024,8/15/2024,3,H,,8.24,,9/5/2024,9/5/2024,,24,0.04,,,12.5,0.5,mg/L,8/22/2024,8/22/2024,,10,5,,,170,10,ug/L,9/5/2024,9/5/2024,,24,0.02,,,9.72,0.05,mg/L,9/5/2024,9/5/2024,,24,0.07,,,607,0.5,mg/L,8/16/2024,8/16/2024,,4,0.013,,,444,0.5,mg/L,8/16/2024,8/16/2024,4,5,,,60,5,mg/L,8/16/2024,8/16/2024,,4,0.2,H,,60,0.2,NTU,8/15/2024,8/15/2024,8/15/2024,,10,ug/L,3,,,,53.7,0.5,ug/L,,200,,,
6/1/2026,2023948,NRS_MT-10602,NRS23_MT_10109,MT,1,8/12/2024,2410746,291740,2410746,291741,PESD-AL,WATER,REGULAR,8/13/2024,240814.1,8/14/2024,1,2,0.002,L,L,0.003,0.004,mg N/L,240813.1,8/13/2024,1,,,,1600,,uEq/L,240928.1,9/28/2024,1,47,0.01,,,24.3,0.05,mg/L,240816.1,8/16/2024,1,4,0.001,,,0.14,0.05,mg/L,240813.1,8/13/2024,1,1,,,,9,,APHA PT-CO,240813.1,8/13/2024,1,,,,161,2,uS/cm at 25 C,240821.1,8/22/2024,1,10,0.08,,,,0.75,0.2,mg/L,240928.1,9/28/2024,1,47,0.002,,,4.68,0.02,mg/L,240816.1,8/16/2024,1,4,2.00E-04,,,0.088,0.02,mg N/L,,,,,,,,,,240816.1,8/16/2024,1,4,1.00E-04,L,L,0.001,0.02,mg N/L,240820.1,8/20/2024,1,8,0.002,,,0.14,0.02,mg/L,240813.1,8/13/2024,1,,,8.04,Std. units,240928.1,9/28/2024,1,47,0.01,,,1.24,0.1,mg/L,240820.1,8/20/2024,1,8,0.2,,,6.9,4,ug/L,240821.1,8/21/2024,1,9,0.004,,,7.9,0.05,mg/L,240928.1,9/28/2024,1,47,0.005,,,0.8,0.1,mg/L,240816.1,8/16/2024,1,4,0.001,,,1.28,0.05,mg/L,240814.1,8/14/2024,2,,,,2,2,mg/L,240813.1,8/13/2024,1,1,,L,L,0.4,2,NTU,8/13/2024,240821.1,8/21/2024,1,3.69,ug/L,9,0,,,0.0738,1,ug/L,,2000,,,
6/1/2026,2023949,NRS_AL-10101,NRS23_AL_10003,AL,1,8/12/2024,2410759,280240,2410759,280241,PESD-AL,WATER,REGULAR,8/14/2024,240822.1,8/22/2024,1,10,0.002,,,0.012,0.004,mg N/L,240814.1,8/14/2024,2,,,,303,,uEq/L,240928.1,9/28/2024,1,47,0.01,,,5.61,0.05,mg/L,240816.1,8/16/2024,1,4,0.001,,,6.67,0.05,mg/L,240814,8/14/2024,1,2,,,,17,,APHA PT-CO,240814.1,8/14/2024,2,,,,70.5,2,uS/cm at 25 C,240821.1,8/22/2024,1,10,0.08,,,,2.15,0.2,mg/L,240928.1,9/28/2024,1,47,0.002,,,2.95,0.02,mg/L,240816.1,8/16/2024,1,4,2.00E-04,,,1.58,0.02,mg N/L,,,,,,,,,,240816.1,8/16/2024,1,4,1.00E-04,L,L,0.002,0.02,mg N/L,240820.1,8/20/2024,1,8,0.002,,,1.79,0.02,mg/L,240814.1,8/14/2024,2,,,7.21,Std. units,240928.1,9/28/2024,1,47,0.01,,,0.9,0.1,mg/L,240820.1,8/20/2024,1,8,0.2,,,8.8,4,ug/L,240821.1,8/21/2024,1,9,0.004,,,6.5,0.05,mg/L,240928.1,9/28/2024,1,47,0.005,,,2.03,0.1,mg/L,240816.1,8/16/2024,1,4,0.001,,,0.11,0.05,mg/L,240814.1,8/14/2024,2,,ND,ND,,2,mg/L,240814.1,8/14/2024,1,2,,,,2.6,2,NTU,8/14/2024,240821.1,8/21/2024,1,3.77,ug/L,9,0,,,0.225,1,ug/L,,670,,,
6/1/2026,2023950,NRS_MT-10595,NRS23_MT_10066,MT,1,8/12/2024,2410747,291800,2410747,291801,PESD-AL,WATER,REGULAR,8/13/2024,240814.1,8/14/2024,1,2,0.002,,,0.005,0.004,mg N/L,240813.1,8/13/2024,1,,,,821,,uEq/L,240928.1,9/28/2024,1,47,0.01,,,11.3,0.05,mg/L,240816.1,8/16/2024,1,4,0.001,,,0.39,0.05,mg/L,240813.1,8/13/2024,1,1,,,,6,,APHA PT-CO,240813.1,8/13/2024,1,,,,87.9,2,uS/cm at 25 C,240821.1,8/22/2024,1,10,0.08,,,,0.48,0.2,mg/L,240928.1,9/28/2024,1,47,0.002,,,3.15,0.02,mg/L,240816.1,8/16/2024,1,4,2.00E-04,,,0.028,0.02,mg N/L,,,,,,,,,,240816.1,8/16/2024,1,4,1.00E-04,L,L,0.001,0.02,mg N/L,240820.1,8/20/2024,1,8,0.002,,,0.08,0.02,mg/L,240813.1,8/13/2024,1,,,7.66,Std. units,240928.1,9/28/2024,1,47,0.01,,,0.53,0.1,mg/L,240820.1,8/20/2024,1,8,0.2,,,7,4,ug/L,240821.1,8/21/2024,1,9,0.004,,,6.3,0.05,mg/L,240928.1,9/28/2024,1,47,0.005,,,1.05,0.1,mg/L,240816.1,8/16/2024,1,4,0.001,,,1.57,0.05,mg/L,240814.1,8/14/2024,2,,L,L,1.1,2,mg/L,240813.1,8/13/2024,1,1,,L,L,0.2,2,NTU,8/13/2024,240821.1,8/21/2024,1,33,ug/L,9,0,,,0.66,1,ug/L,,2000,,,
