PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,LAB_SAMPLE_ID,SAMPLE_ID,LAB,MATRIX,SAM_CODE,DATE_RECEIVED,BATCH_ID,DATE_ANALYZED,DILUTION_FACTOR,EXTRACT,HOLDING_TIME,MDL,NARS_FLAG,QA_FLAG,RESULT,RESULT_UNITS,RESULT_VOL,RESULT_VOL_UNITS,RL,SHIP_FLAG,VOLUME_ADJUST,VOLUME_FILTERED
6/2/2026,2023898,NRS_MO-10372,NRS23_MO_HP004,MO,1,8/7/2024,2410709,271703,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,513,6,0,,,3.079,ug/cm2,821,ug/L,1,,,25
6/2/2026,2023899,NRS_DE-10092,NRS23_DE_10005,DE,2,8/6/2024,2410706,277763,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,466,7,0,,,2.798,ug/cm2,746,ug/L,1,,,25
6/2/2026,2023900,NRS_AL-10145,NRS23_AL_10067,AL,1,8/7/2024,2410722,276683,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,146,6,0,,,0.8775,ug/cm2,234,ug/L,1,,,25
6/2/2026,2023901,NRS_WI-10376,NRS23_WI_10321,WI,1,8/7/2024,2410717,281003,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,111,6,0,,,0.6675,ug/cm2,178,ug/L,1,,,25
6/2/2026,2023902,NRS_TN-10004,NRS23_TN_HP001,TN,1,8/6/2024,2410721,275003,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,329,7,0,S,,1.973,ug/cm2,526,ug/L,1,S,,25
6/2/2026,2023903,NRS_ID-10550,NRS23_ID_10167,ID,1,8/6/2024,2410705,280983,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,152,7,0,,,1.425,ug/cm2,380,ug/L,1,,,16
6/2/2026,2023904,NRS_VA-10138,NRS23_VA_10005,VA,1,8/7/2024,2410702,271163,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,507,6,0,,,3.041,ug/cm2,811,ug/L,1,,,25
6/2/2026,2023905,NRS_GA-10159,NRS23_GA_10012,GA,1,8/7/2024,2410723,293643,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,280,6,0,,,1.68,ug/cm2,448,ug/L,1,,,25
6/2/2026,2023906,NRS_CA-11487,NRS23_CA_10322,CA,1,8/7/2024,2410704,279043,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,498,6,0,,,2.989,ug/cm2,797,ug/L,1,,,25
6/2/2026,2023907,NRS_WY-10471,NRS23_WY_10014,WY,1,8/7/2024,2410719,281843,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,320,6,0,,,1.92,ug/cm2,512,ug/L,1,,,25
6/2/2026,2023908,NRS_IN-10143,NRS23_IN_10089,IN,1,8/7/2024,2410718,276283,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,317,6,0,,,1.901,ug/cm2,507,ug/L,1,,,25
6/2/2026,2023909,NRS_TX-10646,NRS23_TX_10453,TX,1,8/7/2024,2410714,277443,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,707,6,0,,,4.238,ug/cm2,1130,ug/L,1,,,25
6/2/2026,2023910,NRS_MT-10644,NRS23_MT_10169,MT,1,8/5/2024,2410700,279683,PESD-AL,PERIPHYTON,REGULAR,8/7/2024,240813.1,8/13/2024,1,340,8,0,,,2.04,ug/cm2,544,ug/L,1,,,25
6/2/2026,2023911,NRS_WY-10528,NRS23_WY_10154,WY,1,8/6/2024,2410708,279883,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,147,7,0,,,0.8812,ug/cm2,235,ug/L,1,,,25
6/2/2026,2023912,NRS_IL-10205,NRS23_IL_10086,IL,1,8/7/2024,2410712,276383,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,142,6,0,,,0.8512,ug/cm2,227,ug/L,1,,,25
6/2/2026,2023913,NRS_KS-10327,NRS23_KS_10027,KS,1,8/7/2024,2410724,279143,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,324,6,0,,,1.943,ug/cm2,518,ug/L,1,,,25
6/2/2026,2023914,NRS_UT-10436,NRS23_UT_10095,UT,1,8/7/2024,2410727,278323,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,149,6,0,,,0.8925,ug/cm2,238,ug/L,1,,,25
6/2/2026,2023915,NRS_DE-10094,NRS23_DE_10007,DE,1,8/7/2024,2410738,277703,PESD-AL,PERIPHYTON,REGULAR,8/12/2024,240813.1,8/13/2024,1,47.8,6,0,S,,0.3188,ug/cm2,76.5,ug/L,1,S,,25
6/2/2026,2023916,NRS_DE-10105,NRS23_DE_10035,DE,1,8/7/2024,2410737,277623,PESD-AL,PERIPHYTON,REGULAR,8/12/2024,240813.1,8/13/2024,1,366,6,0,S,,2.198,ug/cm2,586,ug/L,1,S,,25
6/2/2026,2023917,NRS_WV-10102,NRS23_WV_HP002,WV,1,8/7/2024,2410725,285063,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,675,6,0,,,4.05,ug/cm2,1080,ug/L,1,,,25
6/2/2026,2023918,NRS_NE-10332,NRS23_NE_10174,NE,1,8/8/2024,2410716,276483,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,398,5,0,,,9.938,ug/cm2,2650,ug/L,1,,,6
6/2/2026,2023927,NRS_AL-10175,NRS23_AL_10101,AL,1,8/8/2024,2410726,283663,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,334,5,0,,,2.002,ug/cm2,534,ug/L,1,,,25
6/2/2026,2023928,NRS_ID-10543,NRS23_ID_10160,ID,1,8/7/2024,2410720,280743,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,555,6,0,,,3.33,ug/cm2,888,ug/L,1,,,25
6/2/2026,2023929,NRS_MO-10145,NRS23_MO_10008,MO,2,8/8/2024,2410715,279863,PESD-AL,PERIPHYTON,REGULAR,8/9/2024,240813.1,8/13/2024,1,147,5,0,,,0.8812,ug/cm2,235,ug/L,1,,,25
6/2/2026,2023930,NRS_TX-10581,NRS23_TX_10319,TX,1,8/8/2024,2410728,264523,PESD-AL,PERIPHYTON,REGULAR,8/10/2024,240813.1,8/13/2024,1,61.3,5,0,,,0.3679,ug/cm2,98.1,ug/L,1,,,25
6/2/2026,2023931,NRS_MT-10594,NRS23_MT_10065,MT,1,8/7/2024,2410736,279763,PESD-AL,PERIPHYTON,REGULAR,8/12/2024,240813.1,8/13/2024,1,410,6,0,S,,2.46,ug/cm2,656,ug/L,1,S,,25
6/2/2026,2023932,NRS_SD-10466,NRS23_SD_10027,SD,1,8/8/2024,2410735,251863,PESD-AL,PERIPHYTON,REGULAR,8/10/2024,240813.1,8/13/2024,1,12,5,0,,,0.18,ug/cm2,48,ug/L,1,,,10
6/2/2026,2023933,NRS_IN-10082,NRS23_IN_10002,IN,1,8/8/2024,2410733,276243,PESD-AL,PERIPHYTON,REGULAR,8/10/2024,240813.1,8/13/2024,1,175,5,0,,,1.05,ug/cm2,280,ug/L,1,,,25
6/2/2026,2023934,NRS_SD-10453,NRS23_SD_10018,SD,2,8/8/2024,2410734,279283,PESD-AL,PERIPHYTON,REGULAR,8/10/2024,240813.1,8/13/2024,1,188,5,0,,,1.129,ug/cm2,301,ug/L,1,,,25
6/2/2026,2023935,NRS_IL-10131,NRS23_IL_10011,IL,2,8/8/2024,2410729,282123,PESD-AL,PERIPHYTON,REGULAR,8/10/2024,240813.1,8/13/2024,1,212,5,0,,,1.271,ug/cm2,339,ug/L,1,,,25
6/2/2026,2023936,NRS_AL-10143,NRS23_AL_10051,AL,1,8/9/2024,2410731,278363,PESD-AL,PERIPHYTON,REGULAR,8/10/2024,240813.1,8/13/2024,1,239,4,0,,,1.432,ug/cm2,382,ug/L,1,,,25
6/2/2026,2023937,NRS_MT-10619,NRS23_MT_10126,MT,1,8/8/2024,2410732,279783,PESD-AL,PERIPHYTON,REGULAR,8/10/2024,240813.1,8/13/2024,1,515,5,0,,,3.09,ug/cm2,824,ug/L,1,,,25
6/2/2026,2023938,NRS_MO-10199,NRS23_MO_10040,MO,1,8/9/2024,2410730,279843,PESD-AL,PERIPHYTON,REGULAR,8/10/2024,240813.1,8/13/2024,1,94.3,4,0,,,0.5662,ug/cm2,151,ug/L,1,,,25
6/2/2026,2023939,NRS_ME-10322,NRS23_ME_10011,ME,2,8/11/2024,2410745,263243,PESD-AL,PERIPHYTON,REGULAR,8/13/2024,240821.1,8/21/2024,1,159,10,0,,,0.9525,ug/cm2,254,ug/L,1,,,25
6/2/2026,2023940,NRS_AL-10131,NRS23_AL_10035,AL,1,8/11/2024,2410744,273563,PESD-AL,PERIPHYTON,REGULAR,8/13/2024,240821.1,8/21/2024,1,53.1,10,0,,,0.3188,ug/cm2,85,ug/L,1,,,25
6/2/2026,2023941,NRS_AL-10107,NRS23_AL_10013,AL,1,8/11/2024,2410742,283583,PESD-AL,PERIPHYTON,REGULAR,8/13/2024,240821.1,8/21/2024,1,61.5,10,0,,,0.369,ug/cm2,98.4,ug/L,1,,,25
6/2/2026,2023942,NRS_MT-10637,NRS23_MT_10162,MT,1,8/11/2024,2410748,291783,PESD-AL,PERIPHYTON,REGULAR,8/13/2024,240826.1,8/26/2024,1,459,15,0,,,2.752,ug/cm2,734,ug/L,1,,,25
6/2/2026,2023943,NRS_MO-10165,NRS23_MO_10063,MO,1,8/11/2024,2410740,292083,PESD-AL,PERIPHYTON,REGULAR,8/13/2024,240821.1,8/21/2024,1,731,10,0,,,4.388,ug/cm2,1170,ug/L,1,,,25
6/2/2026,2023944,NRS_ME-10385,NRS23_ME_10081,ME,1,8/12/2024,2410739,293583,PESD-AL,PERIPHYTON,REGULAR,8/13/2024,240821.1,8/21/2024,1,167,9,0,,,1.001,ug/cm2,267,ug/L,1,,,25
6/2/2026,2023945,NRS_WI-10209,NRS23_WI_10029,WI,1,8/12/2024,2410741,281983,PESD-AL,PERIPHYTON,REGULAR,8/13/2024,240821.1,8/21/2024,9,109,9,0,,,5.888,ug/cm2,1570,ug/L,9,,,25
6/2/2026,2023946,NRS_KS-10326,NRS23_KS_10026,KS,1,8/12/2024,2410751,279463,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,187,9,0,,,1.121,ug/cm2,299,ug/L,1,,,25
6/2/2026,2023947,NRS_OK-10171,NRS23_OK_10012,OK,1,8/12/2024,,266823,ODEQ,PERIPHYTON,REGULAR,8/15/2024,8/15/2024,8/15/2024,,10.2,3,,,,2.505,ug/cm2,668,ug/L,0.5,,,10
6/2/2026,2023948,NRS_MT-10602,NRS23_MT_10109,MT,1,8/12/2024,2410746,291743,PESD-AL,PERIPHYTON,REGULAR,8/13/2024,240821.1,8/21/2024,1,125,9,0,,,0.75,ug/cm2,200,ug/L,1,,,25
6/2/2026,2023949,NRS_AL-10101,NRS23_AL_10003,AL,1,8/12/2024,2410759,280243,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,369,9,0,,,2.212,ug/cm2,590,ug/L,1,,,25
6/2/2026,2023950,NRS_MT-10595,NRS23_MT_10066,MT,1,8/12/2024,2410747,291803,PESD-AL,PERIPHYTON,REGULAR,8/13/2024,240821.1,8/21/2024,1,159,9,0,,,0.9525,ug/cm2,254,ug/L,1,,,25
6/2/2026,2023951,NRS_AL-10127,NRS23_AL_10031,AL,1,8/12/2024,2410743,291403,PESD-AL,PERIPHYTON,REGULAR,8/13/2024,240821.1,8/21/2024,1,138,9,0,,,0.8288,ug/cm2,221,ug/L,1,,,25
6/2/2026,2023952,NRS_OR-10743,NRS23_OR_10131,OR,1,8/12/2024,2410755,277583,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,131,9,0,,,0.7875,ug/cm2,210,ug/L,1,,,25
6/2/2026,2023953,NRS_ME-10327,NRS23_ME_10046,ME,1,8/13/2024,2410758,280783,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,154,8,0,,,0.9225,ug/cm2,246,ug/L,1,,,25
6/2/2026,2023954,NRS_ID-10539,NRS23_ID_10156,ID,1,8/12/2024,2410754,280903,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,127,9,0,,,0.7612,ug/cm2,203,ug/L,1,,,25
6/2/2026,2023955,NRS_NV-10582,NRS23_NV_10019,NV,1,8/12/2024,2410757,291143,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,1.21,9,0,,,0.007275,ug/cm2,1.94,ug/L,1,,,25
6/2/2026,2023956,NRS_WI-10371,NRS23_WI_10316,WI,1,8/13/2024,2410749,281223,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,504,8,0,,,3.022,ug/cm2,806,ug/L,1,,,25
6/2/2026,2023958,NRS_WY-10477,NRS23_WY_10015,WY,2,8/12/2024,2410753,284343,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,648,9,0,,,3.9,ug/cm2,1040,ug/L,1,,,25
6/2/2026,2023959,NRS_NE-10383,NRS23_NE_10226,NE,1,8/13/2024,2410756,291043,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,551,8,0,,,13.76,ug/cm2,3670,ug/L,1,,,6
6/2/2026,2023960,NRS_IN-10084,NRS23_IN_10003,IN,1,8/13/2024,2410752,278263,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,360,8,0,,,2.16,ug/cm2,576,ug/L,1,,,25
6/2/2026,2023961,NRS_AL-10106,NRS23_AL_10012,AL,1,8/13/2024,2410779,283383,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,289,10,0,S,,1.732,ug/cm2,462,ug/L,1,S,,25
6/2/2026,2023962,NRS_AL-10150,NRS23_AL_10072,AL,1,8/13/2024,2410750,291463,PESD-AL,PERIPHYTON,REGULAR,8/14/2024,240821.1,8/21/2024,1,139,8,0,,,0.8325,ug/cm2,222,ug/L,1,,,25
6/2/2026,2023963,NRS_OK-10209,NRS23_OK_10094,OK,1,8/13/2024,,266003,ODEQ,PERIPHYTON,REGULAR,8/15/2024,8/15/2024,8/15/2024,,10.6,2,,,,5.908,ug/cm2,1575.6,ug/L,0.5,,,20
6/2/2026,2023964,NRS_GA-10176,NRS23_GA_10014,GA,1,8/13/2024,2410768,293783,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240823.1,8/23/2024,1,133,10,0,,,0.7988,ug/cm2,213,ug/L,1,,,25
6/2/2026,2023965,NRS_CA-11404,NRS23_CA_10219,CA,1,8/13/2024,2410770,279023,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240823.1,8/23/2024,1,273,10,0,,,1.639,ug/cm2,437,ug/L,1,,,25
6/2/2026,2023966,NRS_CA-11438,NRS23_CA_10253,CA,1,8/13/2024,2410766,278343,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240821.1,8/21/2024,1,175,8,0,,,1.05,ug/cm2,280,ug/L,1,,,25
6/2/2026,2023967,NRS_SD-10464,NRS23_SD_10025,SD,1,8/13/2024,2410761,251663,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240821.1,8/21/2024,1,64.9,8,0,,,0.975,ug/cm2,260,ug/L,1,,,10
6/2/2026,2023968,NRS_ME-10421,NRS23_ME_10140,ME,1,8/14/2024,2410769,293663,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240823.1,8/23/2024,1,128,9,0,,,0.7687,ug/cm2,205,ug/L,1,,,25
6/2/2026,2023969,NRS_TN-10141,NRS23_TN_10006,TN,2,8/14/2024,2410772,292023,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240821.1,8/21/2024,1,609,7,0,,,3.652,ug/cm2,974,ug/L,1,,,25
6/2/2026,2023970,NRS_PA-10157,NRS23_PA_10038,PA,1,8/14/2024,2410767,285343,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240821.1,8/21/2024,9,1030,7,0,,,6.15,ug/cm2,1640,ug/L,9,,,25
6/2/2026,2023971,NRS_WI-10236,NRS23_WI_10094,WI,1,8/14/2024,2410762,281603,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240821.1,8/21/2024,1,97.4,7,0,,,0.585,ug/cm2,156,ug/L,1,,,25
6/2/2026,2023972,NRS_AL-10173,NRS23_AL_10099,AL,1,8/14/2024,2410782,291523,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,36.3,9,0,,,0.2179,ug/cm2,58.1,ug/L,1,,,25
6/2/2026,2023973,NRS_UT-10371,NRS23_UT_10009,UT,2,8/14/2024,2410775,278303,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,206,9,0,,,1.238,ug/cm2,330,ug/L,1,,,25
6/2/2026,2023974,NRS_OR-10769,NRS23_OR_10164,OR,1,8/13/2024,2410760,277363,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240821.1,8/21/2024,1,604,8,0,,,3.622,ug/cm2,966,ug/L,1,,,25
6/2/2026,2023975,NRS_IN-10093,NRS23_IN_10010,IN,1,8/14/2024,2410765,282463,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240821.1,8/21/2024,9,1700,7,0,,,10.2,ug/cm2,2720,ug/L,9,,,25
6/2/2026,2023976,NRS_MO-10350,NRS23_MO_10204,MO,1,8/14/2024,2410764,280083,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240821.1,8/21/2024,1,179,7,0,,,1.072,ug/cm2,286,ug/L,1,,,25
6/2/2026,2023977,NRS_TX-10524,NRS23_TX_10242,TX,1,8/14/2024,2410771,277463,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240823.1,8/23/2024,1,117,9,0,,,0.7012,ug/cm2,187,ug/L,1,,,25
6/2/2026,2023978,NRS_GA-10216,NRS23_GA_10091,GA,1,8/14/2024,2410773,276503,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,162,9,0,,,0.9712,ug/cm2,259,ug/L,1,,,25
6/2/2026,2023979,NRS_OR-10747,NRS23_OR_10135,OR,1,8/14/2024,2410780,233063,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,463,9,0,,,2.779,ug/cm2,741,ug/L,1,,,25
6/2/2026,2023980,NRS_CA-11400,NRS23_CA_10069,CA,1,8/14/2024,2410785,280523,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,74.8,9,0,,,0.45,ug/cm2,120,ug/L,1,,,25
6/2/2026,2023981,NRS_MT-10600,NRS23_MT_10071,MT,1,8/14/2024,2410798,291603,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.2,8/23/2024,1,56.4,9,0,S,,0.3382,ug/cm2,90.2,ug/L,1,S,,25
6/2/2026,2023983,NRS_MO-10340,NRS23_MO_10194,MO,1,8/14/2024,2410797,281023,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,219,9,0,S,,1.312,ug/cm2,350,ug/L,1,S,,25
6/2/2026,2023985,NRS_SC-10136,NRS23_SC_10066,SC,1,8/13/2024,2410763,280643,PESD-AL,PERIPHYTON,REGULAR,8/15/2024,240821.1,8/21/2024,1,169,8,0,,,1.268,ug/cm2,338,ug/L,1,,,20
6/2/2026,2023986,NRS_OK-10291,NRS23_OK_10123,OK,1,8/14/2024,,266023,ODEQ,PERIPHYTON,REGULAR,8/15/2024,8/15/2024,8/15/2024,,10.6,1,,,,1.847,ug/cm2,492.6,ug/L,0.5,,,25
6/2/2026,2023987,NRS_ID-10402,NRS23_ID_10049,ID,1,8/14/2024,2410778,280863,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,32,9,0,,,0.192,ug/cm2,51.2,ug/L,1,,,25
6/2/2026,2023988,NRS_NY-10175,NRS23_NY_10022,NY,2,8/15/2024,2410776,283903,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,335,8,0,,,2.01,ug/cm2,536,ug/L,1,,,25
6/2/2026,2023989,NRS_WY-10704,NRS23_WY_10266,WY,1,8/14/2024,2410804,258383,PESD-AL,PERIPHYTON,REGULAR,8/20/2024,240823.2,8/23/2024,1,258,9,0,S,,1.549,ug/cm2,413,ug/L,1,S,,25
6/2/2026,2023990,NRS_FL-10227,NRS23_FL_10040,FL,1,8/14/2024,2410777,292803,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,22,9,0,,,0.132,ug/cm2,35.2,ug/L,1,,,25
6/2/2026,2023991,NRS_ME-10321,NRS23_ME_10010,ME,2,8/15/2024,2410784,293703,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,172,8,0,,,1.031,ug/cm2,275,ug/L,1,,,25
6/2/2026,2023992,NRS_AL-10165,NRS23_AL_10091,AL,1,8/15/2024,2410783,291503,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,46,8,0,,,0.276,ug/cm2,73.6,ug/L,1,,,25
6/2/2026,2023993,NRS_MO-10211,NRS23_MO_10052,MO,1,8/15/2024,2410802,292063,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.2,8/23/2024,1,213,8,0,,,1.279,ug/cm2,341,ug/L,1,,,25
6/2/2026,2023994,NRS_VA-10146,NRS23_VA_10007,VA,1,8/14/2024,2410774,238303,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,123,9,0,,,0.7388,ug/cm2,197,ug/L,1,,,25
6/2/2026,2023995,NRS_TN-10190,NRS23_TN_10052,TN,1,8/15/2024,2410781,276883,PESD-AL,PERIPHYTON,REGULAR,8/16/2024,240823.1,8/23/2024,1,153,8,0,,,0.9188,ug/cm2,245,ug/L,1,,,25
6/2/2026,2023996,NRS_IL-10228,NRS23_IL_10120,IL,1,8/15/2024,2410795,266383,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,62.5,8,0,,,0.375,ug/cm2,100,ug/L,1,,,25
6/2/2026,2023997,NRS_TN-10207,NRS23_TN_10070,TN,1,8/15/2024,2410803,287603,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.2,8/23/2024,1,590,8,0,,,3.54,ug/cm2,944,ug/L,1,,,25
6/2/2026,2023998,NRS_GA-10181,NRS23_GA_10047,GA,1,8/15/2024,2410787,293623,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,419,8,0,,,2.512,ug/cm2,670,ug/L,1,,,25
6/2/2026,2023999,NRS_MO-10149,NRS23_MO_10011,MO,1,8/15/2024,2410796,280823,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,61.3,8,0,,,0.3679,ug/cm2,98.1,ug/L,1,,,25
6/2/2026,2024000,NRS_TX-10575,NRS23_TX_10313,TX,1,8/15/2024,2410790,276643,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,421,8,0,,,2.528,ug/cm2,674,ug/L,1,,,25
6/2/2026,2024001,NRS_VA-10136,NRS23_VA_10003,VA,1,8/15/2024,2410792,271203,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,481,8,0,,,2.887,ug/cm2,770,ug/L,1,,,25
6/2/2026,2024002,NRS_CA-11377,NRS23_CA_10046,CA,1,8/15/2024,2410799,279003,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.2,8/23/2024,1,375,8,0,,,2.25,ug/cm2,600,ug/L,1,,,25
6/2/2026,2024003,NRS_MO-10142,NRS23_MO_10005,MO,1,8/16/2024,2410786,280303,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,214,7,0,,,1.282,ug/cm2,342,ug/L,1,,,25
6/2/2026,2024004,NRS_NC-10490,NRS23_NC_10357,NC,1,8/16/2024,2410788,277083,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,238,7,0,,,1.429,ug/cm2,381,ug/L,1,,,25
6/2/2026,2024005,NRS_MO-10200,NRS23_MO_10041,MO,1,8/16/2024,2410791,281103,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,75.7,7,0,,,0.4538,ug/cm2,121,ug/L,1,,,25
6/2/2026,2024006,NRS_IL-10242,NRS23_IL_10134,IL,1,8/16/2024,2410793,274223,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,175,7,0,,,1.05,ug/cm2,280,ug/L,1,,,25
6/2/2026,2024007,NRS_AL-10121,NRS23_AL_10025,AL,1,8/16/2024,2410789,291343,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,54.5,7,0,,,0.327,ug/cm2,87.2,ug/L,1,,,25
6/2/2026,2024008,NRS_MO-10232,NRS23_MO_10086,MO,1,8/16/2024,2410794,280703,PESD-AL,PERIPHYTON,REGULAR,8/17/2024,240823.1,8/23/2024,1,461,7,0,,,2.768,ug/cm2,738,ug/L,1,,,25
6/2/2026,2024009,NRS_TN-10240,NRS23_TN_10142,TN,1,8/18/2024,2410818,277163,PESD-AL,PERIPHYTON,REGULAR,8/21/2024,240826.1,8/26/2024,1,427,8,0,S,,2.561,ug/cm2,683,ug/L,1,S,,25
6/2/2026,2024010,NRS_IL-10223,NRS23_IL_10115,IL,1,8/18/2024,2410805,278163,PESD-AL,PERIPHYTON,REGULAR,8/20/2024,240823.2,8/23/2024,1,17.4,5,0,,,0.1042,ug/cm2,27.8,ug/L,1,,,25
6/2/2026,2024011,NRS_MO-10320,NRS23_MO_10174,MO,1,8/18/2024,2410811,280963,PESD-AL,PERIPHYTON,REGULAR,8/21/2024,240823.2,8/23/2024,1,34.1,5,0,S,,0.2048,ug/cm2,54.6,ug/L,1,S,,25
6/2/2026,2024012,NRS_MO-10139,NRS23_MO_10002,MO,1,8/18/2024,2410808,292363,PESD-AL,PERIPHYTON,REGULAR,8/20/2024,240823.2,8/23/2024,1,361,5,0,,,2.168,ug/cm2,578,ug/L,1,,,25
6/2/2026,2024013,NRS_AL-10117,NRS23_AL_10021,AL,2,8/19/2024,2410806,276943,PESD-AL,PERIPHYTON,REGULAR,8/20/2024,240823.2,8/23/2024,1,294,4,0,,,1.762,ug/cm2,470,ug/L,1,,,25
6/2/2026,2024014,NRS_WI-10375,NRS23_WI_10320,WI,1,8/19/2024,2410810,281923,PESD-AL,PERIPHYTON,REGULAR,8/21/2024,240823.2,8/23/2024,1,653,4,0,,,3.9,ug/cm2,1040,ug/L,1,,,25
6/2/2026,2024015,NRS_NV-10558,NRS23_NV_10118,NV,1,8/19/2024,2410807,285523,PESD-AL,PERIPHYTON,REGULAR,8/20/2024,240823.2,8/23/2024,1,5.12,4,0,,,0.03071,ug/cm2,8.19,ug/L,1,,,25
6/2/2026,2024016,NRS_AL-10194,NRS23_AL_10120,AL,1,8/19/2024,2410816,272703,PESD-AL,PERIPHYTON,REGULAR,8/21/2024,240826.1,8/26/2024,1,372,7,0,,,2.231,ug/cm2,595,ug/L,1,,,25
