PUBLICATION_DATE,UID,SAMPLE_TYPE,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,UNIQUE_ID,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,LAB_SAMPLE_ID,DATE_ANALYZED,DATE_RECEIVED,HOLDING_TIME,HOLDING_TIME_UNITS,RESULT_VOL,RESULT_VOL_UNITS,RESULT,RESULT_UNITS,VOLUME_FILTERED,VOLUME_FILTERED_UNITS,RL,RL_UNITS,EXTRACT,EXTRACT_UNITS,QA_FLAG,NARS_FLAG,NARS_COMMENT
6/1/2026,2023966,PBIO,NRS23_CA_10253,8/13/2024,1,CA,NRS_CA-11438,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,278342,2410766,1/28/2025,8/15/2024,168,days,160,mg/L,0.6,mg/cm2,25,mL,1,mg,4,mg,,,
6/1/2026,2023967,PBIO,NRS23_SD_10025,8/13/2024,1,SD,NRS_SD-10464,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,251662,2410761,1/28/2025,8/15/2024,168,days,310,mg/L,1.162,mg/cm2,10,mL,1,mg,3.1,mg,,,
6/1/2026,2023968,PBIO,NRS23_ME_10140,8/14/2024,1,ME,NRS_ME-10421,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,293662,2410769,1/28/2025,8/15/2024,167,days,312,mg/L,1.17,mg/cm2,25,mL,1,mg,7.8,mg,,,
6/1/2026,2023969,PBIO,NRS23_TN_10006,8/14/2024,2,TN,NRS_TN-10141,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,292022,2410772,2/3/2025,8/15/2024,173,days,236,mg/L,0.885,mg/cm2,25,mL,1,mg,5.9,mg,,,
6/1/2026,2023970,PBIO,NRS23_PA_10038,8/14/2024,1,PA,NRS_PA-10157,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,285342,2410767,1/28/2025,8/15/2024,167,days,408,mg/L,1.53,mg/cm2,25,mL,1,mg,10.2,mg,,,
6/1/2026,2023971,PBIO,NRS23_WI_10094,8/14/2024,1,WI,NRS_WI-10236,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,281602,2410762,1/28/2025,8/15/2024,167,days,312,mg/L,1.17,mg/cm2,25,mL,1,mg,7.8,mg,,,
6/1/2026,2023972,PBIO,NRS23_AL_10099,8/14/2024,1,AL,NRS_AL-10173,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,291522,2410782,2/3/2025,8/16/2024,173,days,104,mg/L,0.39,mg/cm2,25,mL,1,mg,2.6,mg,,,
6/1/2026,2023973,PBIO,NRS23_UT_10009,8/14/2024,2,UT,NRS_UT-10371,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,278302,2410775,2/3/2025,8/16/2024,173,days,644,mg/L,2.415,mg/cm2,25,mL,1,mg,16.1,mg,,,
6/1/2026,2023974,PBIO,NRS23_OR_10164,8/13/2024,1,OR,NRS_OR-10769,PESD-AL,PERIPHYTON,REGULAR,AFDM,NO_RESULT,277362,,,,,,,,,,,,,,,,,NR,
6/1/2026,2023975,PBIO,NRS23_IN_10010,8/14/2024,1,IN,NRS_IN-10093,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,282462,2410765,1/28/2025,8/15/2024,167,days,160,mg/L,0.6,mg/cm2,25,mL,1,mg,4,mg,,,
6/1/2026,2023976,PBIO,NRS23_MO_10204,8/14/2024,1,MO,NRS_MO-10350,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,280082,2410764,1/28/2025,8/15/2024,167,days,144,mg/L,0.54,mg/cm2,25,mL,1,mg,3.6,mg,,,
6/1/2026,2023977,PBIO,NRS23_TX_10242,8/14/2024,1,TX,NRS_TX-10524,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,277462,2410771,1/28/2025,8/15/2024,167,days,240,mg/L,0.9,mg/cm2,25,mL,1,mg,6,mg,,,
6/1/2026,2023978,PBIO,NRS23_GA_10091,8/14/2024,1,GA,NRS_GA-10216,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,276502,2410773,2/3/2025,8/16/2024,173,days,412,mg/L,1.545,mg/cm2,25,mL,1,mg,10.3,mg,,,
6/1/2026,2023979,PBIO,NRS23_OR_10135,8/14/2024,1,OR,NRS_OR-10747,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,233062,2410780,2/3/2025,8/16/2024,173,days,160,mg/L,0.6,mg/cm2,25,mL,1,mg,4,mg,,,
6/1/2026,2023980,PBIO,NRS23_CA_10069,8/14/2024,1,CA,NRS_CA-11400,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,280522,2410785,2/3/2025,8/16/2024,173,days,76,mg/L,0.285,mg/cm2,25,mL,1,mg,1.9,mg,,,
6/1/2026,2023981,PBIO,NRS23_MT_10071,8/14/2024,1,MT,NRS_MT-10600,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,291602,2410798,2/3/2025,8/17/2024,173,days,220,mg/L,0.825,mg/cm2,25,mL,1,mg,5.5,mg,,S,
6/1/2026,2023983,PBIO,NRS23_MO_10194,8/14/2024,1,MO,NRS_MO-10340,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,281022,2410797,2/3/2025,8/17/2024,173,days,232,mg/L,0.87,mg/cm2,25,mL,1,mg,5.8,mg,,S,
6/1/2026,2023985,PBIO,NRS23_SC_10066,8/13/2024,1,SC,NRS_SC-10136,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,280642,2410763,1/28/2025,8/15/2024,168,days,625,mg/L,2.344,mg/cm2,20,mL,1,mg,12.5,mg,,,
6/1/2026,2023986,PBIO,NRS23_OK_10123,8/14/2024,1,OK,NRS_OK-10291,ODEQ,PERIPHYTON,REGULAR,AFDM,8/22/2024,266022,,8/22/2024,,8,days,176,mg/L,0.66,mg/cm2,25,mL,,,,,,,
6/1/2026,2023987,PBIO,NRS23_ID_10049,8/14/2024,1,ID,NRS_ID-10402,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,280862,2410778,2/3/2025,8/16/2024,173,days,208,mg/L,0.78,mg/cm2,25,mL,1,mg,5.2,mg,,,
6/1/2026,2023988,PBIO,NRS23_NY_10022,8/15/2024,2,NY,NRS_NY-10175,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,283902,2410776,2/3/2025,8/16/2024,172,days,232,mg/L,0.87,mg/cm2,25,mL,1,mg,5.8,mg,,,
6/1/2026,2023989,PBIO,NRS23_WY_10266,8/14/2024,1,WY,NRS_WY-10704,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,258382,2410804,2/4/2025,8/20/2024,174,days,180,mg/L,0.675,mg/cm2,25,mL,1,mg,4.5,mg,,S,
6/1/2026,2023990,PBIO,NRS23_FL_10040,8/14/2024,1,FL,NRS_FL-10227,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,292802,2410777,2/3/2025,8/16/2024,173,days,340,mg/L,1.275,mg/cm2,25,mL,1,mg,8.5,mg,,,
6/1/2026,2023991,PBIO,NRS23_ME_10010,8/15/2024,2,ME,NRS_ME-10321,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,293702,2410784,2/3/2025,8/16/2024,172,days,152,mg/L,0.57,mg/cm2,25,mL,1,mg,3.8,mg,,,
6/1/2026,2023992,PBIO,NRS23_AL_10091,8/15/2024,1,AL,NRS_AL-10165,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,291502,2410783,2/3/2025,8/16/2024,172,days,208,mg/L,0.78,mg/cm2,25,mL,1,mg,5.2,mg,,,
6/1/2026,2023993,PBIO,NRS23_MO_10052,8/15/2024,1,MO,NRS_MO-10211,PESD-AL,PERIPHYTON,REGULAR,AFDM,250304.1,292062,2410802,2/4/2025,8/17/2024,173,days,148,mg/L,0.555,mg/cm2,25,mL,1,mg,3.7,mg,,,
6/1/2026,2023994,PBIO,NRS23_VA_10007,8/14/2024,1,VA,NRS_VA-10146,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,238302,2410774,2/3/2025,8/16/2024,173,days,396,mg/L,1.485,mg/cm2,25,mL,1,mg,9.9,mg,,,
6/1/2026,2023995,PBIO,NRS23_TN_10052,8/15/2024,1,TN,NRS_TN-10190,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,276882,2410781,2/3/2025,8/16/2024,172,days,92,mg/L,0.345,mg/cm2,25,mL,1,mg,2.3,mg,,,
6/1/2026,2023996,PBIO,NRS23_IL_10120,8/15/2024,1,IL,NRS_IL-10228,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,266382,2410795,2/3/2025,8/17/2024,172,days,88,mg/L,0.33,mg/cm2,25,mL,1,mg,2.2,mg,,,
6/1/2026,2023997,PBIO,NRS23_TN_10070,8/15/2024,1,TN,NRS_TN-10207,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,287602,2410803,2/4/2025,8/17/2024,173,days,372,mg/L,1.395,mg/cm2,25,mL,1,mg,9.3,mg,,,
6/1/2026,2023998,PBIO,NRS23_GA_10047,8/15/2024,1,GA,NRS_GA-10181,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,293622,2410787,2/3/2025,8/17/2024,172,days,568,mg/L,2.13,mg/cm2,25,mL,1,mg,14.2,mg,,,
6/1/2026,2023999,PBIO,NRS23_MO_10011,8/15/2024,1,MO,NRS_MO-10149,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,280822,2410796,2/3/2025,8/17/2024,172,days,80,mg/L,0.3,mg/cm2,25,mL,1,mg,2,mg,,,
6/1/2026,2024000,PBIO,NRS23_TX_10313,8/15/2024,1,TX,NRS_TX-10575,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,276642,2410790,2/3/2025,8/17/2024,172,days,276,mg/L,1.035,mg/cm2,25,mL,1,mg,6.9,mg,,,
6/1/2026,2024001,PBIO,NRS23_VA_10003,8/15/2024,1,VA,NRS_VA-10136,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,271202,2410792,2/3/2025,8/17/2024,172,days,424,mg/L,1.59,mg/cm2,25,mL,1,mg,10.6,mg,,,
6/1/2026,2024002,PBIO,NRS23_CA_10046,8/15/2024,1,CA,NRS_CA-11377,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,279002,2410799,2/3/2025,8/17/2024,172,days,220,mg/L,0.825,mg/cm2,25,mL,1,mg,5.5,mg,,,
6/1/2026,2024003,PBIO,NRS23_MO_10005,8/16/2024,1,MO,NRS_MO-10142,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,280302,2410786,2/3/2025,8/17/2024,171,days,296,mg/L,1.11,mg/cm2,25,mL,1,mg,7.4,mg,,,
6/1/2026,2024004,PBIO,NRS23_NC_10357,8/16/2024,1,NC,NRS_NC-10490,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,277082,2410788,2/3/2025,8/17/2024,171,days,112,mg/L,0.42,mg/cm2,25,mL,1,mg,2.8,mg,,,
6/1/2026,2024005,PBIO,NRS23_MO_10041,8/16/2024,1,MO,NRS_MO-10200,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,281102,2410791,2/3/2025,8/17/2024,171,days,120,mg/L,0.45,mg/cm2,25,mL,1,mg,3,mg,,,
6/1/2026,2024006,PBIO,NRS23_IL_10134,8/16/2024,1,IL,NRS_IL-10242,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,274222,2410793,2/3/2025,8/17/2024,171,days,76,mg/L,0.285,mg/cm2,25,mL,1,mg,1.9,mg,,,
6/1/2026,2024007,PBIO,NRS23_AL_10025,8/16/2024,1,AL,NRS_AL-10121,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,291342,2410789,2/3/2025,8/17/2024,171,days,112,mg/L,0.42,mg/cm2,25,mL,1,mg,2.8,mg,,,
6/1/2026,2024008,PBIO,NRS23_MO_10086,8/16/2024,1,MO,NRS_MO-10232,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,280702,2410794,2/3/2025,8/17/2024,171,days,260,mg/L,0.975,mg/cm2,25,mL,1,mg,6.5,mg,,,
6/1/2026,2024009,PBIO,NRS23_TN_10142,8/18/2024,1,TN,NRS_TN-10240,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,277162,2410818,2/4/2025,8/21/2024,170,days,264,mg/L,0.99,mg/cm2,25,mL,1,mg,6.6,mg,,S,
6/1/2026,2024010,PBIO,NRS23_IL_10115,8/18/2024,1,IL,NRS_IL-10223,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,278162,2410805,2/4/2025,8/20/2024,170,days,152,mg/L,0.57,mg/cm2,25,mL,1,mg,3.8,mg,,,
6/1/2026,2024011,PBIO,NRS23_MO_10174,8/18/2024,1,MO,NRS_MO-10320,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,280962,2410811,2/4/2025,8/21/2024,170,days,48,mg/L,0.18,mg/cm2,25,mL,1,mg,1.2,mg,,S,
6/1/2026,2024012,PBIO,NRS23_MO_10002,8/18/2024,1,MO,NRS_MO-10139,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,292362,2410808,2/4/2025,8/20/2024,170,days,292,mg/L,1.095,mg/cm2,25,mL,1,mg,7.3,mg,,,
6/1/2026,2024013,PBIO,NRS23_AL_10021,8/19/2024,2,AL,NRS_AL-10117,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,276942,2410806,2/4/2025,8/20/2024,169,days,188,mg/L,0.705,mg/cm2,25,mL,1,mg,4.7,mg,,,
6/1/2026,2024014,PBIO,NRS23_WI_10320,8/19/2024,1,WI,NRS_WI-10375,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,281922,2410810,2/4/2025,8/21/2024,169,days,336,mg/L,1.26,mg/cm2,25,mL,1,mg,8.4,mg,,,
6/1/2026,2024015,PBIO,NRS23_NV_10118,8/19/2024,1,NV,NRS_NV-10558,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,285522,2410807,2/4/2025,8/20/2024,169,days,64,mg/L,0.24,mg/cm2,25,mL,1,mg,1.6,mg,,,
6/1/2026,2024016,PBIO,NRS23_AL_10120,8/19/2024,1,AL,NRS_AL-10194,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,272702,2410816,2/4/2025,8/21/2024,169,days,264,mg/L,0.99,mg/cm2,25,mL,1,mg,6.6,mg,,,
6/1/2026,2024017,PBIO,NRS23_KS_10083,8/19/2024,1,KS,NRS_KS-10250,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,279182,2410813,2/4/2025,8/21/2024,169,days,284,mg/L,1.065,mg/cm2,25,mL,1,mg,7.1,mg,,,
6/1/2026,2024018,PBIO,NRS23_MT_10051,8/19/2024,1,MT,NRS_MT-10580,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,279402,2410820,2/4/2025,8/21/2024,169,days,156,mg/L,0.585,mg/cm2,25,mL,1,mg,3.9,mg,,,
6/1/2026,2024019,PBIO,NRS23_MT_10084,8/16/2024,1,MT,NRS_MT-10522,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,291582,2410801,2/3/2025,8/17/2024,171,days,420,mg/L,1.575,mg/cm2,25,mL,1,mg,10.5,mg,,,
6/1/2026,2024020,PBIO,NRS23_MT_10040,8/18/2024,1,MT,NRS_MT-10569,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,291762,2410823,2/4/2025,8/21/2024,170,days,332,mg/L,1.245,mg/cm2,25,mL,1,mg,8.3,mg,,S,
6/1/2026,2024021,PBIO,NRS23_MT_10201,8/15/2024,1,MT,NRS_MT-10647,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,233102,2410800,2/3/2025,8/17/2024,172,days,184,mg/L,0.69,mg/cm2,25,mL,1,mg,4.6,mg,,,
6/1/2026,2024022,PBIO,NRS23_MO_10014,8/19/2024,1,MO,NRS_MO-10152,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,281082,2410830,2/4/2025,8/21/2024,169,days,124,mg/L,0.465,mg/cm2,25,mL,1,mg,3.1,mg,,,
6/1/2026,2024023,PBIO,NRS23_MO_10191,8/18/2024,1,MO,NRS_MO-10337,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,279922,2410828,2/4/2025,8/21/2024,170,days,220,mg/L,0.825,mg/cm2,25,mL,1,mg,5.5,mg,,S,
6/1/2026,2024024,PBIO,NRS23_IL_10017,8/19/2024,1,IL,NRS_IL-10137,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,278102,2410824,2/4/2025,8/21/2024,169,days,84,mg/L,0.315,mg/cm2,25,mL,1,mg,2.1,mg,,,
6/1/2026,2024025,PBIO,NRS23_MO_10042,8/19/2024,1,MO,NRS_MO-10201,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,292262,2410827,2/4/2025,8/21/2024,169,days,280,mg/L,1.05,mg/cm2,25,mL,1,mg,7,mg,,,
6/1/2026,2024027,PBIO,NRS23_ID_10118,8/19/2024,1,ID,NRS_ID-10424,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,280922,2410825,2/4/2025,8/21/2024,169,days,148,mg/L,0.555,mg/cm2,25,mL,1,mg,3.7,mg,,,
6/1/2026,2024028,PBIO,NRS23_MO_10169,8/20/2024,1,MO,NRS_MO-10315,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,292342,2410826,2/4/2025,8/21/2024,168,days,396,mg/L,1.485,mg/cm2,25,mL,1,mg,9.9,mg,,,
6/1/2026,2024029,PBIO,NRS23_NY_10055,8/20/2024,1,NY,NRS_NY-10260,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,292822,2410838,2/5/2025,8/22/2024,169,days,304,mg/L,1.14,mg/cm2,25,mL,1,mg,7.6,mg,,,
6/1/2026,2024030,PBIO,NRS23_ME_10084,8/20/2024,1,ME,NRS_ME-10388,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,293542,2410812,2/4/2025,8/21/2024,168,days,592,mg/L,2.22,mg/cm2,25,mL,1,mg,14.8,mg,,,
6/1/2026,2024031,PBIO,NRS23_OK_10021,8/20/2024,1,OK,NRS_OK-10184,ODEQ,PERIPHYTON,REGULAR,AFDM,8/22/2024,282022,,8/22/2024,,2,days,760,mg/L,2.85,mg/cm2,10,mL,,,,,,,
6/1/2026,2024032,PBIO,NRS23_IL_10009,8/20/2024,2,IL,NRS_IL-10127,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,266482,2410819,2/4/2025,8/21/2024,168,days,164,mg/L,0.615,mg/cm2,25,mL,1,mg,4.1,mg,,,
6/1/2026,2024033,PBIO,NRS23_TX_10110,8/20/2024,1,TX,NRS_TX-10360,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,278442,2410809,2/4/2025,8/21/2024,168,days,276,mg/L,1.035,mg/cm2,25,mL,1,mg,6.9,mg,,,
6/1/2026,2024034,PBIO,NRS23_WV_HP003,8/20/2024,1,WV,NRS_WV-10103,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,277482,2410829,2/4/2025,8/21/2024,168,days,540,mg/L,2.025,mg/cm2,25,mL,1,mg,13.5,mg,,,
6/1/2026,2024035,PBIO,NRS23_MO_10046,8/20/2024,1,MO,NRS_MO-10205,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,281062,2410833,2/5/2025,8/22/2024,169,days,116,mg/L,0.435,mg/cm2,25,mL,1,mg,2.9,mg,,,
6/1/2026,2024036,PBIO,NRS23_AL_10114,8/20/2024,1,AL,NRS_AL-10188,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,291422,2410821,2/4/2025,8/21/2024,168,days,440,mg/L,1.65,mg/cm2,25,mL,1,mg,11,mg,,,
6/1/2026,2024037,PBIO,NRS23_CA_10321,8/20/2024,1,CA,NRS_CA-11486,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,281802,2410847,2/5/2025,8/22/2024,169,days,224,mg/L,0.84,mg/cm2,25,mL,1,mg,5.6,mg,,,
6/1/2026,2024038,PBIO,NRS23_MD_10002,8/20/2024,2,MD,NRS_MD-10077,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,281182,2410815,2/4/2025,8/21/2024,168,days,164,mg/L,0.615,mg/cm2,25,mL,1,mg,4.1,mg,,,
6/1/2026,2024039,PBIO,NRS23_MN_HP006,8/20/2024,1,MN,NRS_MN-10307,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,278022,2410839,2/5/2025,8/22/2024,169,days,292,mg/L,1.095,mg/cm2,25,mL,1,mg,7.3,mg,,,
6/1/2026,2024040,PBIO,NRS23_IN_10009,8/20/2024,2,IN,NRS_IN-10092,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,282962,2410814,2/4/2025,8/21/2024,168,days,480,mg/L,1.8,mg/cm2,25,mL,1,mg,12,mg,,,
6/1/2026,2024041,PBIO,NRS23_MI_10153,8/20/2024,1,MI,NRS_MI-10273,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,292622,2410851,2/5/2025,8/22/2024,169,days,3570,mg/L,13.39,mg/cm2,25,mL,1,mg,89.2,mg,,,
6/1/2026,2024042,PBIO,NRS23_ND_10075,8/20/2024,1,ND,NRS_ND-10494,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,291382,2410822,2/4/2025,8/21/2024,168,days,324,mg/L,1.215,mg/cm2,25,mL,1,mg,8.1,mg,,,
6/1/2026,2024043,PBIO,NRS23_MO_10215,8/20/2024,1,MO,NRS_MO-10361,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,292442,2410817,2/4/2025,8/21/2024,168,days,464,mg/L,1.74,mg/cm2,25,mL,1,mg,11.6,mg,,,
6/1/2026,2024045,PBIO,NRS23_OR_10146,8/20/2024,1,OR,NRS_OR-10758,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,276722,2410840,2/5/2025,8/22/2024,169,days,300,mg/L,1.125,mg/cm2,25,mL,1,mg,7.5,mg,,,
6/1/2026,2024046,PBIO,NRS23_ID_10040,8/20/2024,1,ID,NRS_ID-10510,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,280842,2410845,2/5/2025,8/22/2024,169,days,92,mg/L,0.345,mg/cm2,25,mL,1,mg,2.3,mg,,,
6/1/2026,2024047,PBIO,NRS23_IL_10001,8/21/2024,2,IL,NRS_IL-10121,PESD-AL,PERIPHYTON,REGULAR,AFDM,250204.1,278142,2410831,2/4/2025,8/22/2024,167,days,148,mg/L,0.555,mg/cm2,25,mL,1,mg,3.7,mg,,,
6/1/2026,2024048,PBIO,NRS23_NY_10215,8/21/2024,1,NY,NRS_NY-10331,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,291202,2410842,2/5/2025,8/22/2024,168,days,296,mg/L,1.122,mg/cm2,25,mL,1,mg,7.4,mg,,,
6/1/2026,2024049,PBIO,NRS23_ME_10134,8/21/2024,1,ME,NRS_ME-10415,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,280762,2410859,2/5/2025,8/23/2024,168,days,208,mg/L,0.78,mg/cm2,25,mL,1,mg,5.2,mg,,,
6/1/2026,2024050,PBIO,NRS23_SC_10077,8/20/2024,1,SC,NRS_SC-10147,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,292862,2410837,2/5/2025,8/22/2024,169,days,488,mg/L,1.83,mg/cm2,25,mL,1,mg,12.2,mg,,,
6/1/2026,2024051,PBIO,NRS23_AL_10127,8/21/2024,1,AL,NRS_AL-10201,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,291322,2410849,2/5/2025,8/22/2024,168,days,232,mg/L,0.87,mg/cm2,25,mL,1,mg,5.8,mg,,,
6/1/2026,2024053,PBIO,NRS23_WI_10313,8/21/2024,1,WI,NRS_WI-10368,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,281722,2410852,2/5/2025,8/23/2024,168,days,124,mg/L,0.465,mg/cm2,25,mL,1,mg,3.1,mg,,,
6/1/2026,2024054,PBIO,NRS23_AL_10086,8/21/2024,1,AL,NRS_AL-10164,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,292042,2410841,2/5/2025,8/22/2024,168,days,348,mg/L,1.305,mg/cm2,50,mL,1,mg,17.4,mg,,,
6/1/2026,2024055,PBIO,NRS23_NJ_10013,8/21/2024,1,NJ,NRS_NJ-10082,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,285802,2410843,2/5/2025,8/22/2024,168,days,256,mg/L,0.96,mg/cm2,25,mL,1,mg,6.4,mg,,,
6/1/2026,2024056,PBIO,NRS23_MT_10208,8/21/2024,1,MT,NRS_MT-10654,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,291822,2410850,2/5/2025,8/22/2024,168,days,148,mg/L,0.555,mg/cm2,25,mL,1,mg,3.7,mg,,,
6/1/2026,2024057,PBIO,NRS23_MT_10129,8/20/2024,1,MT,NRS_MT-10622,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,279522,2410844,2/5/2025,8/22/2024,169,days,172,mg/L,0.645,mg/cm2,25,mL,1,mg,4.3,mg,,,
6/1/2026,2024058,PBIO,NRS23_MT_10047,8/20/2024,1,MT,NRS_MT-10576,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,291642,2410846,2/5/2025,8/22/2024,169,days,204,mg/L,0.765,mg/cm2,25,mL,1,mg,5.1,mg,,,
6/1/2026,2024059,PBIO,NRS23_OR_10001,8/21/2024,2,OR,NRS_OR-10616,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,270202,2410861,2/5/2025,8/23/2024,168,days,148,mg/L,0.555,mg/cm2,25,mL,1,mg,3.7,mg,,,
6/1/2026,2024060,PBIO,NRS23_MD_10014,8/21/2024,1,MD,NRS_MD-10102,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,291222,2410848,2/5/2025,8/22/2024,168,days,256,mg/L,0.96,mg/cm2,25,mL,1,mg,6.4,mg,,,
6/1/2026,2024061,PBIO,NRS23_MO_10050,8/21/2024,1,MO,NRS_MO-10209,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,280942,2410836,2/5/2025,8/22/2024,168,days,44,mg/L,0.165,mg/cm2,25,mL,1,mg,1.1,mg,,,
6/1/2026,2024062,PBIO,NRS23_MO_10070,8/21/2024,1,MO,NRS_MO-10216,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,292382,2410834,2/5/2025,8/22/2024,168,days,188,mg/L,0.705,mg/cm2,25,mL,1,mg,4.7,mg,,,
6/1/2026,2024063,PBIO,NRS23_IL_10125,8/21/2024,1,IL,NRS_IL-10233,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,282162,2410835,2/5/2025,8/22/2024,168,days,188,mg/L,0.705,mg/cm2,25,mL,1,mg,4.7,mg,,,
6/1/2026,2024064,PBIO,NRS23_MO_10203,8/21/2024,1,MO,NRS_MO-10349,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,291182,2410832,2/5/2025,8/22/2024,168,days,268,mg/L,1.005,mg/cm2,25,mL,1,mg,6.7,mg,,,
6/1/2026,2024065,PBIO,NRS23_MN_HP002,8/21/2024,1,MN,NRS_MN-10166,PESD-AL,PERIPHYTON,REGULAR,AFDM,250205.1,277942,2410853,2/5/2025,8/23/2024,168,days,176,mg/L,0.66,mg/cm2,25,mL,1,mg,4.4,mg,,,
